1773284480,29708
1773284481,27534
1773284482,29019
1773284483,28572
1773284484,26453
1773284485,28673
1773284486,28763
1773284487,26835
1773284488,30027
1773284489,28382
1773284500,27687
1773284501,27389
1773284502,27768
1773284503,22798
1773284490,30784
1773284491,29333
1773284470,1841
1773284492,26992
1773284471,19395
1773284493,28541
1773284472,21859
1773284494,26590
1773284473,25196
1773284495,29891
1773284474,29037
1773284496,28494
1773284475,31636
1773284497,29158
1773284476,30945
1773284498,26331
1773284477,31799
1773284499,27277
1773284478,29968
1773284479,30325
